tmdb_id,vote_average,vote_count,popularity
443661,6.0,2,0.3617
391717,5.0,1,0.1068
365024,4.3,11,0.1678
350662,3.0,2,0.4013
1562,6.606,5494,10.3318
96976,3.6,7,0.0356
1373741,4.0,1,0.138
99110,4.3,21,0.3257
431075,6.023,1129,2.8288
95567,3.2,11,0.2229
306622,3.8,25,0.3822
1304433,10.0,1,0.4718
388149,5.5,2,0.0596
29469,3.8,6,0.3031
207768,6.272,1412,7.6974
523931,5.47,296,2.0064
947305,1.0,2,0.3506
112594,5.3,3,1.3248
343907,3.5,11,0.2962
26162,6.5,31,0.5908
679761,1.5,2,0.1005
29603,3.4,16,0.4126
1484625,10.0,1,0.0495
759321,5.7,3,0.1758
450951,1.5,2,0.5359
173744,6.3,3,0.1957
1545239,7.0,1,0.0143
27752,3.0,5,0.3263
367941,3.5,10,0.6091
1356917,3.0,1,0.2699
17154,3.0,9,0.127
381507,5.5,35,0.3353
147758,3.4,7,0.1799
30786,5.6,9,0.6186
100183,5.0,125,0.8606
404489,4.7,5,0.0604
521029,6.405,3817,6.6071
1206952,7.0,1,0.0379
532756,6.9,17,0.3495
197649,3.308,13,0.5872
330214,2.3,9,0.331
85171,4.6,32,0.7329
839828,6.3,6,0.2715
245627,4.5,149,1.0579
71786,5.933,30,0.4078
607994,2.0,2,0.0689
346764,4.5,2,0.6527
64548,5.6,20,0.7071
383148,1.0,1,0.1983
452481,5.0,1,0.128
59852,6.8,94,0.2844
31134,2.4,49,1.7892
738540,8.0,1,0.0379
377681,6.333,6,0.6755
280468,6.5,6,0.4094
1374951,10.0,1,0.0311
463647,6.5,2,0.4097
1260169,9.0,1,0.0486
246417,5.7,15,0.2744
1273877,3.5,2,0.6555
28064,5.6,35,0.7112
68758,5.9,48,0.491
1107992,6.7,3,0.1711
30871,5.4,50,0.3418
677528,5.0,22,0.2823
756426,10.0,1,0.072
6591,6.7,147,1.2597
102762,1.8,7,0.0563
223139,4.8,2,0.134
673850,8.0,1,0.1146
288588,5.3,32,0.4255
386303,4.1,12,0.2232
227369,5.0,1,0.4626
1091267,5.649,138,1.5026
793002,5.671,108,1.0355
476348,2.3,3,0.1499
1020625,4.5,2,0.1596
496369,7.0,1,0.1924
232612,5.6,34,0.71
31116,2.709,55,0.355
878096,6.5,1,0.0689
67166,6.7,86,1.5925
76762,4.5,6,0.3539
418849,10.0,1,0.2348
450598,3.7,6,0.1733
815026,10.0,2,0.2996
115609,4.5,11,0.3922
365848,6.9,6,0.0706
18998,5.641,295,1.39
477577,5.7,19,0.1454
30081,4.0,15,0.7952
69158,5.3,67,0.5627
58411,4.4,40,1.0214
218112,2.5,2,0.3499
450087,4.0,10,0.2631
888001,5.6,59,0.486
137412,6.0,20,0.1592
315094,2.3,6,0.1162
1124116,3.6,14,0.2705
969701,3.37,23,0.6344
782072,5.3,3,0.1215
30523,3.3,10,0.3141
69437,4.5,21,0.8468
637409,1.0,1,0.3208
152903,6.1,8,0.1321
362057,5.11,327,1.8753
29794,4.9,229,1.2389
659822,10.0,1,0.0863
171292,5.0,6,0.3181
35642,5.805,64,0.8199
342588,6.219,128,2.7529
489791,6.0,6,0.1562
84449,4.9,89,0.5455
131967,2.3,3,0.5086
558655,6.862,145,3.9574
764729,7.0,1,0.0943
1699,5.6,117,0.9333
886511,3.9,4,0.0706
579321,5.0,4,0.0357
577658,1.0,1,0.0264
1397504,10.0,1,0.0689
801449,1.0,1,0.245
256085,4.2,6,1.3766
1138891,5.1,14,0.8551
42745,6.029,112,1.0099
380565,5.606,165,2.3065
708336,6.5,855,0.6286
399068,6.886,35,0.4896
1493225,10.0,1,0.0865
353416,3.0,3,0.5979
29186,5.2,20,0.4281
813678,4.8,3,0.0453
686003,4.3,38,0.6193
286367,4.7,30,0.2706
850050,3.5,6,0.208
75454,3.9,12,0.6226
44132,5.444,178,2.1983
265466,3.0,1,0.187
168885,2.3,9,0.1994
419479,6.178,3871,5.2253
1382472,3.0,2,0.1863
117328,2.0,3,0.4034
30497,7.3,3771,7.9368
775596,10.0,1,0.1587
295154,2.8,3,0.1248
14863,4.626,366,3.3076
89935,3.0,3,0.3758
537633,2.5,4,0.2101
703272,9.0,1,0.2217
889046,3.0,1,0.115
588781,3.4,5,0.2219
1248294,10.0,1,0.0071
1008756,9.0,2,0.0143
204806,6.0,1,0.0736
1377383,4.0,2,0.0357
1265517,5.778,45,0.6519
10263,5.261,284,1.1738
97553,3.8,9,0.0597
1664133,10.0,1,0.1127
343459,4.2,6,0.1714
16315,5.841,112,2.2989
74777,5.852,376,1.1946
1394941,10.0,1,0.0752
1172604,6.0,14,0.3841
788422,3.6,10,0.0618
156518,2.0,2,0.0809
364153,2.7,10,0.286
126684,3.5,6,0.2287
113917,2.15,20,0.3249
34596,4.6,14,0.5282
1434161,8.0,1,0.1854
301750,4.0,2,0.2158
78555,4.9,14,0.5716
673785,7.0,1,0.6112
1505018,10.0,1,0.0264
446453,3.5,2,0.2704
1017335,4.441,34,0.5994
484624,5.0,1,0.0362
98084,3.8,31,0.699
784284,5.4,5,0.3634
29298,3.6,9,0.492
253306,6.574,908,2.247
83880,4.1,65,0.932
675575,4.912,68,0.4522
505587,7.0,1,0.0902
590802,1.0,1,0.0759
627679,5.0,1,0.1461
176441,5.0,16,0.1831
644609,3.714,7,0.493
86597,6.023,1223,3.677
415010,6.0,471,2.2058
122267,4.6,7,1.3944
377,7.344,5681,11.1593
224951,4.2,30,0.5405
136946,5.4,17,0.7092
142708,4.4,8,0.7058
39341,6.138,112,2.3602
27601,6.1,164,2.6558
1234559,5.0,2,0.0389
585997,4.4,49,0.2165
49958,5.2,116,0.8472
219437,6.2,3,0.1808
579872,5.7,107,0.6879
272692,6.1,434,4.7269
1120863,3.0,1,0.3098
381935,5.2,80,1.797
316744,3.6,19,0.2902
975190,5.0,1,0.0387
101987,5.8,37,1.373
63700,7.0,408,2.9515
12158,5.076,624,1.5641
16938,7.0,935,2.977
319327,6.1,58,1.3438
1018023,8.0,1,0.0741
274107,3.4,8,0.0214
1168450,7.7,3,0.057
851100,9.0,1,0.0168
143895,6.1,7,0.523
708561,5.4,7,0.1355
869528,2.0,1,0.1991
210194,1.0,1,0.1762
1495716,5.0,3,1.8674
24919,5.4,157,1.2216
758323,6.908,3114,7.0433
30685,5.323,300,1.5659
83960,4.6,22,1.7919
332541,3.0,4,0.3389
1264397,3.0,1,0.283
268721,4.3,3,0.0935
1500396,10.0,2,0.0214
261071,4.2,14,0.266
5842,6.256,195,1.614
224075,3.0,6,0.2959
291151,4.7,104,0.5192
707037,4.0,1,0.0819
273763,7.5,2,0.1654
431259,4.854,257,1.19
574656,8.3,3,0.2141
11927,5.0,104,0.6823
97812,3.7,10,1.1828
354205,2.0,2,0.0848
276697,6.0,1,0.3615
132371,2.0,11,6.4769
1392833,9.0,3,0.1318
1367344,6.2,6,0.6463
1315415,7.0,3,0.0338
508237,8.0,2,0.1752
238085,3.5,2,0.5236
754330,7.5,2,0.1195
735734,6.5,2,0.0168
1476947,10.0,1,0.1449
77551,2.3,7,0.2257
767720,4.0,4,0.5353
291590,5.1,7,0.2199
454418,5.2,20,0.139
481044,2.0,2,0.4854
36587,3.6,29,0.2473
121071,4.7,45,0.3915
73143,1.7,3,0.0286
377733,9.0,1,0.0932
1129567,6.0,1,0.0143
474104,5.3,39,0.7264
252496,2.5,2,0.0705
1434581,3.8,4,1.0988
1080512,5.8,24,0.9145
9017,5.854,264,1.9407
33459,6.521,24,0.7787
14862,5.6,88,1.0845
42709,3.8,100,0.7646
1023156,4.9,7,0.1983
1265920,5.0,1,0.0404
494656,8.078,192,2.8175
198983,1.0,2,0.0824
48584,4.05,30,1.3803
24104,3.7,7,0.289
1412938,5.0,1,0.0286
781001,3.0,3,0.5455
462604,4.5,2,0.1799
407939,3.5,2,0.2824
10070,6.1,603,3.4481
510562,2.0,1,0.0929
655587,3.6,5,0.2438
741998,5.483,258,0.7997
943788,5.254,65,0.8972
476869,4.6,14,0.148
506758,4.2,4,0.5219
549738,4.2,6,0.0143
51260,3.0,31,0.7406
873749,2.0,1,0.2675
1281210,3.0,1,0.2126
829361,7.3,72,0.8229
409269,4.5,2,0.2344
466991,2.0,1,1.4991
56132,5.9,28,1.7382
548710,6.0,11,0.26
418950,6.5,2,0.198
757916,5.6,44,0.4922
55081,3.7,3,0.0588
1196308,10.0,1,0.1727
305028,6.8,5,0.1621
485394,3.5,2,0.14
609956,4.5,2,0.1775
355854,2.0,7,0.1048
1059990,4.0,2,0.1262
1223799,6.6,19,1.8354
33477,6.5,56,1.9907
381288,7.341,18250,9.7276
853387,5.8,162,1.1186
591536,4.5,4,0.0687
52375,5.0,1,0.1891
1312228,4.667,6,0.7124
11152,5.928,1423,3.1332
259392,2.8,3,0.1271
1111948,1.0,1,0.0143
67744,4.9,32,0.705
357421,6.0,6,0.0646
461774,6.5,135,0.5606
757351,6.0,1,0.0193
60490,3.8,18,0.7023
359110,2.3,3,0.1592
48262,7.0,3,0.0886
483732,10.0,1,0.1449
1391355,7.0,1,0.0527
812621,6.0,1,0.1224
479344,7.0,1,0.069
859912,3.4,5,0.4043
573521,6.0,3,0.9492
1381216,6.3,44,16.6619
1405881,2.0,1,0.0362
426516,2.1,5,0.116
1282006,10.0,1,0.0261
605188,6.5,2,0.051
104308,6.4,52,1.3499
741380,5.9,23,0.1586
491406,6.0,4,0.1075
55813,3.6,4,0.1621
47001,5.1,33,0.555
283419,5.75,4,2.279
347070,5.7,21,0.1275
624543,1.0,2,0.0256
1159015,6.0,1,1.1719
19037,6.8,41,0.1162
178122,4.8,10,0.171
28798,5.7,26,0.4202
132019,5.2,6,0.1746
298093,5.902,224,1.7531
1114513,7.134,2049,7.3535
416724,5.3,114,1.5789
299438,5.914,122,1.3399
409296,5.6,14,0.2957
1449744,3.0,1,0.0143
1190406,8.0,1,0.0379
18496,3.7,24,0.1789
110849,5.4,7,0.5324
671308,5.0,2,0.0214
259712,3.6,8,0.2099
215355,4.3,3,0.0546
461815,5.2,8,0.3564
1497730,9.0,1,0.0338
1290168,10.0,1,0.0311
631322,5.3,17,0.2103
141222,6.0,9,0.3751
676896,4.5,4,0.081
590483,5.0,1,0.0214
1210727,3.0,3,0.1695
1244223,7.0,1,0.0855
64447,4.4,5,0.352
1152022,10.0,1,0.0143
194393,4.4,6,0.5081
126938,4.0,10,0.3125
387559,3.2,8,0.0589
1409633,10.0,1,0.5169
62714,3.9,10,0.1007
405790,1.4,4,0.1116
1305344,1.0,1,0.8467
997553,2.3,3,0.2617
1009470,6.0,1,0.1257
81480,3.4,5,0.2959
266182,6.2,6,0.3699
589200,5.8,3,0.5454
448291,5.2,4,0.0783
604578,6.789,579,3.3087
85138,1.8,4,0.2238
136894,5.1,8,0.2142
1364638,7.8,5,1.2754
228724,2.583,6,0.1324
876711,6.2,5,0.2615
110138,4.1,7,0.4849
291336,2.6,7,0.1053
614198,5.7,11,0.2545
75101,4.4,10,0.1336
10094,5.1,109,1.3153
385104,3.5,4,0.2343
457713,6.0,3,0.0143
198757,2.8,19,0.0897
52410,5.9,27,1.3375
293976,5.1,7,1.7466
876531,1.0,1,0.1168
28264,5.822,163,2.2448
369517,2.3,6,0.1889
745002,7.0,1,0.3845
310707,3.9,10,0.0897
533049,6.0,1,0.0379
41030,2.8,33,0.4659
131881,2.7,15,0.2127
620495,1.0,1,0.3982
255298,3.1,14,0.2337
554922,5.0,4,0.0465
610044,6.3,7,0.224
230333,10.0,1,0.0306
20089,5.3,23,1.7384
831134,6.0,1,0.0331
10730,6.28,914,4.482
214641,5.619,21,0.2726
1123864,5.0,2,0.1497
346925,4.0,3,0.3386
14435,5.575,1304,2.9379
37944,5.5,32,0.5175
77029,6.492,64,0.5928
295647,4.0,13,0.364
329033,4.0,7,0.1698
876656,10.0,2,0.0256
862748,7.0,1,0.0143
64113,5.6,62,0.6123
38084,5.342,165,0.9752
1078179,8.5,4,0.1765
142357,2.0,1,1.4869
21790,4.9,18,0.599
674603,10.0,1,0.07
101361,6.0,9,0.1365
1143196,6.0,1,0.0495
41020,6.3,46,0.6175
749240,7.7,48,1.8965
361001,5.0,1,1.0814
665469,9.0,1,0.0143
623226,4.0,3,0.1889
33723,5.1,79,1.7758
472908,5.3,12,0.2399
1654511,7.0,1,0.5911
1453001,3.0,1,0.0468
228550,3.2,13,0.1162
1519126,10.0,1,0.0638
1340727,7.5,2,0.2833
626743,4.3,21,0.407
1156209,8.5,2,0.1252
1036133,8.0,1,0.0143
741083,2.0,2,0.5465
59744,4.2,35,0.6715
466473,6.0,2,0.0991
143928,4.8,26,0.8179
417017,6.0,1,0.1046
138943,6.172,65,0.3901
39023,6.9,14,0.6529
296998,5.1,11,0.4508
644787,6.0,1,0.194
172794,6.2,6,0.8947
41021,5.267,86,0.4828
1474226,7.3,3,0.7283
36217,4.0,46,0.4341
11629,4.5,17,0.4434
1264154,6.0,1,0.0445
366551,3.5,52,1.0923
1218435,4.2,24,0.4981
76730,3.9,8,0.2866
169250,6.333,18,0.3952
708808,4.5,11,0.3405
24580,6.542,224,1.7517
1361249,4.0,1,0.0714
403325,9.0,1,0.1726
1297964,4.0,1,0.2282
296571,4.5,2,0.2142
431392,4.3,30,0.3855
40347,5.4,34,0.652
93715,4.4,7,0.2608
481866,3.6,23,0.1402
101725,4.5,23,0.1692
119212,4.0,16,0.246
642958,7.5,1,0.6751
1257586,5.851,57,2.2232
408221,5.5,10,0.2476
1008130,6.0,4,0.0825
37707,5.872,2417,7.1646
625615,6.5,2,0.0143
1166133,7.646,79,3.0802
720109,5.2,37,0.4267
699651,3.5,2,0.1551
10095,3.5,8,0.2432
1551931,5.0,1,0.1179
675950,5.6,5,0.0297
634525,2.0,2,0.0286
676856,6.3,7,0.1559
28362,3.4,11,0.7277
20321,5.2,63,0.8513
114880,6.3,22,0.2198
1438886,7.3,3,0.1873
69165,4.9,104,0.559
1032506,6.2,8,0.3807
1233512,2.2,5,0.0663
218784,6.1,606,3.4387
37440,4.6,27,0.5924
1085255,3.5,1,0.219
822448,3.0,2,0.178
19564,4.971,85,0.9823
49673,2.947,57,1.2247
366638,6.7,3,0.8362
351962,5.3,10,1.0467
264743,6.8,2,0.0409
858077,3.6,12,0.0934
617124,3.0,3,0.0409
383651,5.7,7,0.3938
1322227,10.0,1,0.0964
40016,2.199,366,0.939
1478531,10.0,1,0.0071
77399,3.8,22,0.6129
1290551,4.5,1,0.3586
27734,4.3,38,0.2803
36900,3.1,34,0.2797
29833,4.7,35,0.86
131974,4.5,14,0.3766
591126,5.2,5,0.1632
564689,4.5,10,0.2147
231809,2.5,16,0.3548
350751,3.8,18,0.3657
336777,4.3,16,0.0875
333817,3.0,3,0.0648
1179323,3.0,2,0.7319
26722,5.3,108,1.0291
426503,1.0,3,0.0256
360691,10.0,2,0.1274
226269,4.019,54,0.5035
68306,2.9,10,0.3068
200848,10.0,1,0.7889
139993,2.4,7,0.4724
563482,4.0,4,0.0734
434986,5.0,51,0.3986
3025,6.1,130,1.6692
716819,5.0,78,0.8814
2970,5.688,8,0.4407
1027631,7.0,1,0.08
318378,2.5,4,0.2721
736365,2.0,1,0.0416
723285,6.0,5,0.6981
1200338,4.3,16,0.542
198085,10.0,1,0.2115
90926,5.009,55,0.6795
817480,4.5,2,0.426
28072,4.7,22,0.4195
694476,5.0,1,0.0815
28153,6.0,217,2.3474
312900,1.7,3,0.091
44184,4.7,20,2.0562
25033,5.6,49,0.21
419756,8.2,2,0.2111
52378,5.0,1,0.0616
160128,4.8,36,0.5387
394115,3.6,7,0.0522
27612,4.841,41,0.5347
1205525,5.4,4,0.7653
392058,5.679,204,0.9452
1289893,5.6,25,3.2009
1187633,7.0,1,0.0889
227603,4.9,21,0.4624
1271268,5.0,1,0.0143
1073449,1.5,2,0.1649
145135,6.338,1920,4.0268
740908,5.8,5,0.0352
44678,4.705,246,1.1205
309013,5.2,74,0.8817
17240,4.39,50,0.4263
529144,3.0,2,0.3061
22033,5.3,71,1.2418
336265,4.9,96,0.7495
207434,4.0,4,0.3954
771975,3.0,4,0.1741
1062127,8.0,1,0.0143
1397092,10.0,1,0.0673
1330275,2.0,1,0.0741
472726,5.0,5,0.2473
1463402,10.0,1,0.1417
28596,3.8,21,0.4042
696785,5.0,1,0.2987
994643,8.0,1,0.0239
1442776,6.2,28,1.0228
588,6.623,4825,10.6352
582913,6.401,1022,3.7552
512503,6.0,2,0.302
402167,2.1,7,0.7147
1211532,7.2,4,0.0432
67737,5.7,95,0.9282
11217,5.178,390,1.7132
738332,3.0,1,0.0797
484436,4.9,122,0.9024
26774,6.166,164,3.2086
73218,4.8,50,1.0595
1138198,1.5,2,0.2876
564385,8.0,2,0.2672
53064,6.104,163,9.38
795390,9.0,1,0.0903
166816,6.0,2,0.1219
100480,5.0,9,0.8279
545598,2.0,4,0.1863
1102510,3.5,2,0.2274
1114010,7.1,4,0.1343
655504,4.286,14,0.3221
513208,5.1,90,0.6779
325157,3.0,1,0.0404
100960,7.0,19,0.6635
1401904,5.0,1,0.1293
1284789,4.6,29,0.214
800989,5.8,17,0.4045
500381,3.7,3,0.3639
77949,6.387,1484,4.3976
60283,5.0,1,0.481
1244003,4.8,4,0.222
531247,5.8,4,0.2945
587092,7.6,209,1.5099
771224,3.0,1,0.0193
74135,6.638,228,3.5665
1242011,6.956,1073,9.7508
861264,6.0,1,0.0214
487208,5.5,2,0.0613
1219580,10.0,1,0.0423
651814,6.5,1,0.1407
498937,1.7,3,0.5762
483326,2.0,1,0.781
1182286,3.6,7,0.0761
739995,6.0,1,0.205
89718,4.8,2,0.1031
1044305,10.0,2,0.0382
529294,4.3,3,0.0214
413492,5.0,1,0.6551
640196,5.7,15,1.4957
485743,6.0,1,0.3739
1523512,10.0,1,0.0286
59936,4.0,22,0.2705
446463,6.0,1,0.2224
95105,4.3,9,0.35
725764,1.0,2,0.2551
429417,6.4,1272,3.2655
346309,7.5,2,0.0913
16191,5.8,130,2.0059
237781,5.5,6,0.1594
336405,2.0,3,0.072
1221473,7.0,1,0.1239
1312032,2.0,1,0.2304
26912,6.617,270,2.6143
728291,7.0,1,0.0327
28648,2.8,14,0.5043
98027,5.4,64,0.6108
741588,5.0,2,0.1464
1203734,10.0,1,0.0915
399062,2.0,11,0.1111
1549918,7.0,1,0.0261
1137423,9.0,1,0.7046
661930,5.796,507,1.9076
1159581,10.0,1,0.3735
383442,3.5,48,0.2857
296457,5.0,20,0.3519
402871,7.9,93,0.6236
947522,10.0,1,0.0637
424390,8.0,1,0.1454
36837,4.909,44,0.4075
267570,3.8,8,0.1734
1411274,8.0,1,0.6493
1035936,4.0,1,0.0261
37977,4.7,28,0.5514
1412761,7.0,1,0.0071
80195,4.516,32,0.828
248007,5.2,4,0.2283
28728,1.5,4,0.0382
85498,5.6,37,0.5093
750344,2.0,2,0.1143
52373,5.5,3,0.1201
299460,4.3,6,0.7001
557419,6.5,4,0.0264
148882,4.2,10,0.51
239434,6.1,12,0.3126
988777,4.2,6,0.1547
695962,6.157,89,1.6591
890513,10.0,1,1.0598
124413,5.3,12,0.2589
616896,6.1,12,0.6043
1286547,4.0,3,0.2676
765,7.544,3448,6.426
14549,5.6,179,1.0664
931834,7.0,1,0.0752
1244361,4.48,25,1.8533
212693,1.0,1,0.0214
83315,6.0,2,0.125
505188,7.2,5,0.291
979412,3.0,1,0.4636
122326,4.5,47,0.3981
782533,5.0,1,0.0286
523353,3.7,7,0.3245
1393942,5.0,1,0.902
86644,6.0,30,0.4074
212973,5.0,5,0.2301
63197,6.16,828,5.6111
27663,4.1,15,0.2994
776670,7.4,70,0.7563
210238,2.7,5,0.0679
267085,3.7,3,0.1055
1075940,7.0,1,0.1913
986206,6.0,62,5.5773
786627,5.4,43,0.7467
31707,3.2,13,0.2899
457781,7.0,7,0.0596
195328,5.0,1,0.2125
1055510,2.5,2,0.0725
17886,5.2,104,0.7185
400170,5.5,2,0.0795
448194,5.962,339,3.1254
1464992,10.0,1,0.0143
226948,5.036,98,1.2936
215890,6.0,1,0.3349
460146,6.3,9,0.1418
226257,6.0,2,0.1834
68117,3.4,12,0.4064
776734,5.0,1,0.4802
321258,5.973,3934,5.3193
1071976,5.6,57,1.2429
233523,3.8,5,0.1257
421988,4.6,5,0.2124
30990,6.0,2,0.286
92696,4.5,16,0.3312
738730,4.0,1,0.2401
609118,6.1,7,0.5315
290619,3.8,18,0.5682
348520,3.9,11,0.4664
27720,6.2,45,2.237
737009,1.8,4,0.2626
462417,6.0,2,0.0453
992688,4.0,1,0.0709
839540,2.0,1,0.1142
643586,6.0,1123,5.3285
129524,5.3,48,0.4907
1299648,5.5,2,0.1494
634878,5.0,3,0.2482
104915,3.0,1,0.1475
139008,4.8,26,0.5809
515362,4.3,3,0.2903
572446,6.5,2,0.1613
1015872,1.8,5,0.22
200402,6.4,7,0.4662
574475,7.051,2778,19.3122
51521,5.2,51,0.5944
781970,10.0,1,0.0694
245107,7.1,5,0.3181
824503,1.0,1,0.0896
27389,3.6,23,0.6598
504839,3.5,2,0.1102
304387,6.0,1,0.2155
298787,3.8,7,0.2519
604877,5.0,1,0.1235
488017,4.5,2,0.2636
1192794,2.9,6,0.0731
201728,6.2,4,0.0454
636879,6.4,200,2.2574
78382,4.5,2,0.1407
624779,5.9,263,2.2487
38221,6.4,53,1.9028
112454,5.8,1450,2.5035
528001,6.5,4,0.0929
161672,4.7,5,0.149
1284239,10.0,2,0.1311
186031,1.9,5,0.2451
366255,3.7,13,0.2813
1576953,6.0,2,0.5707
1527453,4.0,1,0.0071
28660,4.1,32,0.8677
62182,6.8,61,2.0209
482565,2.0,1,0.8215
852917,5.8,44,1.0382
229842,6.0,1,0.1576
588236,4.4,14,0.3246
1357664,3.0,2,0.0261
1010826,5.599,312,1.4135
51868,4.5,17,0.8347
216683,3.4,9,0.3889
313343,5.5,8,0.425
436973,4.6,64,0.7202
66475,4.6,14,0.8087
672437,6.1,48,1.0279
86332,4.3,44,0.2346
839097,4.0,2,0.3519
71326,4.5,66,0.4363
1078408,6.0,1,0.0286
349849,5.1,15,0.1694
86679,4.2,7,0.5272
1054964,4.7,3,0.0407
1244933,7.0,7,0.1904
12591,5.469,261,1.8971
60671,3.235,17,0.4181
420707,4.6,346,1.4856
36917,5.1,104,1.8128
420449,4.0,1,0.1237
1132715,10.0,1,0.1264
732234,6.0,2,0.1665
259474,5.0,2,0.0363
280092,6.281,3585,11.4879
97204,5.5,10,1.307
338020,6.0,1,0.3304
81384,5.2,8,0.5018
1049581,9.0,2,0.0935
392818,6.0,136,2.1118
57190,3.9,31,0.7677
149233,2.4,16,0.1188
363987,3.0,2,0.1642
689122,8.0,2,0.1266
48636,5.102,108,1.6878
644876,7.0,1,0.2252
633232,2.0,2,0.0673
28182,4.3,9,0.2451
264216,6.4,33,1.0641
527608,4.5,1,0.0286
460910,3.6,18,0.2275
103578,5.1,37,0.4423
152908,4.8,4,0.2723
95152,4.5,28,0.6431
667336,8.0,1,0.0749
1388324,4.0,1,0.11
553619,4.3,3,0.0664
961020,6.2,4,0.1212
510441,6.7,3,0.1762
1149279,4.2,20,0.3774
225898,3.3,13,0.0257
205091,1.0,1,0.2313
139747,3.4,8,0.1686
1135431,7.2,5,0.0436
989875,5.0,1,0.6473
582549,1.0,1,0.2918
719704,4.7,6,0.5302
667245,5.0,6,0.0743
71925,2.8,10,0.2238
25875,6.2,89,2.1241
845669,1.0,1,0.7307
222283,7.5,2,0.1613
358253,3.3,3,0.5326
519699,2.0,2,0.4488
1139111,6.5,4,0.1574
732471,6.0,2,0.051
414710,4.3,3,0.2278
758769,5.8,181,1.8107
613689,5.5,10,0.6254
95091,4.4,29,0.5774
39865,6.3,38,1.462
314542,3.5,4,0.3499
95043,7.2,88,0.586
609,7.153,3301,6.9665
1443832,3.7,9,0.2465
75077,3.4,32,0.8903
9426,7.43,4929,10.5035
289920,5.5,8,0.3549
1038043,4.966,29,0.2524
549787,6.5,98,2.2595
483075,3.7,10,0.4063
208703,5.5,25,0.8229
801464,4.0,1,0.0557
564025,6.0,1,0.0311
260491,6.1,4,0.5744
225301,4.2,23,0.5492
605554,2.0,1,0.0286
640203,6.8,5,1.3822
760195,5.681,324,2.2539
1620575,10.0,1,0.0214
533182,10.0,1,0.0702
119207,5.2,14,0.2349
772148,6.0,58,1.0002
221843,10.0,1,0.1922
1448938,5.4,21,1.2567
29350,3.5,4,0.1994
310043,4.7,54,0.5903
1296753,4.9,19,0.3136
542787,3.9,65,1.3639
98164,4.2,6,0.8861
1520119,3.3,3,1.5613
737132,3.1,7,0.0645
296855,4.3,9,0.1951
444307,6.0,1,0.2958
27498,3.433,44,0.5459
297269,5.0,16,0.1214
105145,5.25,8,0.5329
41959,5.4,86,0.9473
576901,4.8,4,0.3251
728450,5.6,67,0.3645
759426,4.8,17,0.5769
480812,4.7,10,0.6224
336871,6.8,5,0.0996
722893,5.9,11,0.3038
445782,4.8,4,0.158
45674,4.4,27,0.5132
56787,6.3,58,2.1528
683891,2.5,2,0.1834
42591,5.0,47,0.9157
1219348,5.2,8,0.5504
607776,2.9,18,0.5742
553820,3.5,2,0.0457
586461,6.6,842,2.5661
1121697,6.0,1,0.3754
1048222,6.0,1,0.6582
30959,7.7,447,4.3875
153383,7.0,2,0.3469
782341,10.0,1,0.1912
44214,7.685,15471,9.5489
737737,5.5,29,0.3033
1253411,7.0,1,0.1067
11880,6.709,975,4.1278
887751,5.8,6,0.1149
82243,6.075,20,0.6557
712286,6.0,1,0.0362
1320491,2.0,1,0.3642
279817,3.1,17,0.1233
1451398,4.8,13,6.9644
28637,5.8,4,0.4283
587614,2.5,3,0.0744
221737,4.5,51,0.7577
91982,2.7,8,0.0734
80657,5.5,7,0.4908
267526,6.1,21,0.114
197854,5.854,24,1.8681
345149,4.9,12,0.2879
1041631,6.5,12,0.4687
554636,6.4,61,2.1566
505423,4.0,855,1.6866
1411625,4.5,2,0.593
140985,5.3,17,1.7078
967980,7.0,1,0.5092
232194,3.8,10,0.188
934601,5.7,23,0.4426
809557,2.0,1,0.0454
293071,4.3,3,1.3268
703781,8.3,3,0.1088
40028,4.714,70,1.1832
408252,5.0,10,0.1666
748621,4.8,12,0.621
1006595,4.5,2,0.0379
376311,3.6,77,0.9267
655219,4.2,5,0.2538
857614,2.0,1,0.3033
77086,5.0,37,0.7242
432856,6.0,3,0.2987
17457,6.11,186,3.2142
422995,7.5,10,0.3411
42041,6.9,156,2.2097
156623,3.0,3,0.0942
38120,5.4,31,0.448
1039425,4.0,1,0.2997
642608,6.0,2,0.1041
358896,2.7,3,0.2199
1237962,7.0,1,0.0362
1153281,10.0,1,0.1477
25479,4.3,29,0.3351
548784,6.2,28,1.5187
87178,6.4,111,0.6374
125149,3.1,8,0.4548
28073,5.2,81,0.7691
77332,5.5,37,0.8065
256511,4.2,16,0.848
393821,6.3,79,1.0202
167979,4.5,15,0.9211
733491,5.6,41,0.3822
226023,2.0,3,0.0327
353950,10.0,1,0.1544
29426,4.9,503,1.6616
80333,4.0,7,0.519
549967,6.0,1,0.0143
1106372,6.6,5,0.1232
17141,4.9,72,0.6075
680593,6.178,531,3.0756
27115,6.258,95,1.1179
594072,6.8,4,0.0297
209611,2.4,7,0.0536
438094,1.0,1,0.7786
624441,3.9,8,0.445
114584,3.9,16,0.1169
72090,4.3,10,0.3334
114247,4.0,6,0.3518
572088,6.0,2,0.1349
626028,5.5,2,0.0782
1189885,4.0,1,1.9881
359429,4.8,37,0.2483
759908,5.0,4,0.1547
1354087,10.0,1,0.2759
40030,4.8,22,0.8461
24952,2.2,20,0.5455
391625,6.0,1,0.1438
1251717,5.978,249,4.4605
299093,3.8,2,0.1549
1341502,1.0,1,0.0143
600939,3.9,7,0.1419
544464,1.0,2,0.0685
