id_tertiaire,url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
the_super_2018,https://www.rottentomatoes.com/m/the_super,40.0,59.0,
night_hunter_2015,https://www.rottentomatoes.com/m/night_hunter,,19.0,
hey_happy_2001,https://www.rottentomatoes.com/m/hey_happy,38.0,50.0,
gimme_shelter_1970,https://www.rottentomatoes.com/m/gimme_shelter,93.0,91.0,"Equal parts essential and chilling, Gimme Shelter provides a spine-tingling look at how the Rolling Stones' music paralleled the end of the counterculture movement."
arctic_void_2022,https://www.rottentomatoes.com/m/arctic_void,,25.0,
under_the_rainbow_1981,https://www.rottentomatoes.com/m/under_the_rainbow,0.0,49.0,
825_forest_road_2025,https://www.rottentomatoes.com/m/825_forest_road,33.0,39.0,
voodoo_moon_2005,https://www.rottentomatoes.com/m/voodoo_moon,,17.0,
what_women_want_2011,https://www.rottentomatoes.com/m/2011,,29.0,
snakehead_swamp_2014,https://www.rottentomatoes.com/m/snakehead_swamp,,15.0,
parallel_lives_1994,https://www.rottentomatoes.com/m/parallel_lives,,87.0,
jolly_roger_massacre_at_cutters_cove_2005,https://www.rottentomatoes.com/m/jolly_roger_massacre_at_cutters_cove,,23.0,
all_you_need_is_death_2023,https://www.rottentomatoes.com/m/all_you_need_is_death,88.0,,
the_town_that_dreaded_sundown_2014,https://www.rottentomatoes.com/m/the_town_that_dreaded_sundown,66.0,41.0,"It may occasionally mistake more gore for genuine terror, but The Town That Dreaded Sundown is just stylish and clever enough to justify this second stab at the source material."
sharknado_5_global_swarming_2017,https://www.rottentomatoes.com/m/sharknado_5_global_swarming,30.0,37.0,
1313_actor_slash_model_2011,https://www.rottentomatoes.com/m/1313_actor_slash_model,,43.0,
mr_wrong_1996,https://www.rottentomatoes.com/m/mr_wrong,7.0,26.0,"A mean-spirited joke without a punchline, Mr. Wrong is so painfully unfunny that Ellen DeGeneres and Bill Pullman's lack of chemistry feels like a total drag despite being the point."
the_nightmare_never_ends_1980,https://www.rottentomatoes.com/m/cataclysm,,11.0,
rites_of_spring_2012,https://www.rottentomatoes.com/m/rites_of_spring,20.0,14.0,
half_moon_2007,https://www.rottentomatoes.com/m/half_moon,100.0,77.0,Bahman Ghobadi's Half Moon is a beautiful and often humorous look into the lives of Kurdish wanderers.
here_comes_the_devil_2013,https://www.rottentomatoes.com/m/here_comes_the_devil,46.0,31.0,"The power of Here Comes the Devil's atmospheric dread compels, but the plot and mystery are too muddled to leave a lasting impression."
there_is_a_secret_in_my_soup_2001,https://www.rottentomatoes.com/m/there_is_a_secret_in_my_soup,,17.0,
beyond_atlantis_1973,https://www.rottentomatoes.com/m/beyond_atlantis,,18.0,
our_evil_2019,https://www.rottentomatoes.com/m/our_evil,100.0,59.0,
spoonful_of_sugar_2022,https://www.rottentomatoes.com/m/spoonful_of_sugar,50.0,52.0,
hallows_end_2003,https://www.rottentomatoes.com/m/hallows_end,,14.0,
open_grave_2014,https://www.rottentomatoes.com/m/open_grave,19.0,39.0,
summer_scars_2007,https://www.rottentomatoes.com/m/summer_scars,67.0,38.0,This low budget British psycho-thriller packs plenty of atmospheric tension and suspense into it's slender running time.
warhunt_2022,https://www.rottentomatoes.com/m/warhunt,20.0,84.0,
requiem_for_a_vampire_1973,https://www.rottentomatoes.com/m/requiem_for_a_vampire,,49.0,
wish_upon_2017,https://www.rottentomatoes.com/m/wish_upon,20.0,31.0,"Wish Upon is neither scary nor original, but its fundamental flaws as a horror movie may make it destination viewing for after-midnight camp genre enthusiasts."
letters_to_satan_claus_2020,https://www.rottentomatoes.com/m/letters_to_satan_claus,,68.0,
the_clapper_2018,https://www.rottentomatoes.com/m/the_clapper,20.0,33.0,"The Clapper is tugged along by the valiant efforts of a talented cast, but it's ultimately not enough to make this wan romantic comedy worth a watch."
hes_a_woman_shes_a_man_1995,https://www.rottentomatoes.com/m/he_and_she,,88.0,
the_servants_of_twilight_1991,https://www.rottentomatoes.com/m/servants_of_twilight,,27.0,
hunt_her_kill_her_2023,https://www.rottentomatoes.com/m/hunt_her_kill_her,50.0,49.0,
wolvesbayne_2009,https://www.rottentomatoes.com/m/wolvesbayne,,17.0,
shocker_1989,https://www.rottentomatoes.com/m/shocker,30.0,32.0,"With an intriguing enough premise and horror legend Wes Craven on writer-director duty, the real Shocker here is just how lame the end results turned out to be."
pussycake_2021,https://www.rottentomatoes.com/m/pussycake,71.0,,
gap_year_2020,https://www.rottentomatoes.com/m/gap_year,100.0,,
wolfkin_2022,https://www.rottentomatoes.com/m/wolfkin,100.0,60.0,
subspecies_iv_bloodstorm_1998,https://www.rottentomatoes.com/m/subspecies_4_bloodstorm,,38.0,
cured_2020,https://www.rottentomatoes.com/m/cured,89.0,,
fatal_pulse_1988,https://www.rottentomatoes.com/m/fatal_pulse,,22.0,
the_gamma_people_1956,https://www.rottentomatoes.com/m/the_gamma_people,,12.0,
where_the_skin_lies_2017,https://www.rottentomatoes.com/m/where_the_skin_lies,,30.0,
killjoys_psycho_circus_2016,https://www.rottentomatoes.com/m/killjoys_psycho_circus,,29.0,
vampire_hunter_d_1985,https://www.rottentomatoes.com/m/vampire_hunter_d,80.0,78.0,
murder_set_pieces_2004,https://www.rottentomatoes.com/m/murder_set_pieces,30.0,25.0,
sleepless_beauty_2020,https://www.rottentomatoes.com/m/sleepless_beauty,40.0,,
blood_dolls_1999,https://www.rottentomatoes.com/m/blood_dolls,,48.0,
phenomena_1985,https://www.rottentomatoes.com/m/phenomena,76.0,67.0,
kaal_2005,https://www.rottentomatoes.com/m/kaal,,45.0,
black_as_night_2021,https://www.rottentomatoes.com/m/black_as_night,70.0,31.0,"It may not be particularly scary, but Black as Night has just enough bite to satisfy audiences in the mood for dark, teen-focused supernatural drama."
killer_movie_2008,https://www.rottentomatoes.com/m/killer_movie,,50.0,
x_ray_1982,https://www.rottentomatoes.com/m/hospital_massacre,,19.0,
mindstorm_2001,https://www.rottentomatoes.com/m/mindstorm,,4.0,
stay_2005,https://www.rottentomatoes.com/m/stay,26.0,69.0,"A muddled brain-teaser, Stay has a solid cast and innovative visuals but little beneath the surface."
the_front_room_2024,https://www.rottentomatoes.com/m/the_front_room,40.0,42.0,"The Front Room gets some mileage out of Kathryn Hunter's memorably grotesque turn as an in-law from hell, but the scatological scares in this family squabble are more off-putting than frightening."
last_of_the_living_2009,https://www.rottentomatoes.com/m/last_of_the_living,,22.0,
lyle_2014,https://www.rottentomatoes.com/m/lyle,100.0,40.0,
the_curse_of_styria_2016,https://www.rottentomatoes.com/m/the_curse_of_styria,,30.0,
teen_vamp_1988,https://www.rottentomatoes.com/m/teen_vamp,,12.0,
hostile_dimensions_2024,https://www.rottentomatoes.com/m/hostile_dimensions,86.0,29.0,
eat_the_rich_1987,https://www.rottentomatoes.com/m/eat_the_rich,36.0,82.0,
la_morte_negli_occhi_del_gatto_seven_deaths_in_the_cats_eye_1973,https://www.rottentomatoes.com/m/seven_deaths_in_the_cats_eye,,30.0,
revelation_road_the_beginning_of_the_end_2013,https://www.rottentomatoes.com/m/revelation_road_the_beginning_of_the_end,,73.0,
the_last_ride_2004,https://www.rottentomatoes.com/m/last_ride,,59.0,
vhs_massacre_cult_films_and_the_decline_of_physical_media_2016,https://www.rottentomatoes.com/m/vhs_massacre_cult_films_and_the_decline_of_physical_media,,60.0,
lovers_lane_1999,https://www.rottentomatoes.com/m/lovers_lane,,26.0,
holiday_hell_2019,https://www.rottentomatoes.com/m/holiday_hell,20.0,9.0,
death_drop_gorgeous_2021,https://www.rottentomatoes.com/m/death_drop_gorgeous,85.0,60.0,
leprechaun_3_1995,https://www.rottentomatoes.com/m/leprechaun_3,17.0,35.0,
the_sanctuary_2009,https://www.rottentomatoes.com/m/the_sanctuary,,11.0,
longlegs_2024,https://www.rottentomatoes.com/m/longlegs,85.0,61.0,"Saturated in disquieting mood while leveraging a nightmarishly gonzo performance by Nicolas Cage, Longlegs is a satanic horror that effectively instills panic."
earwig_2022,https://www.rottentomatoes.com/m/earwig,72.0,25.0,"Perplexing, unsettling, and alluring in nearly equal measure, Earwig may be as difficult to understand as it is to forget."
play_or_die_2019,https://www.rottentomatoes.com/m/play_or_die,,9.0,
the_blood_of_wolves_2018,https://www.rottentomatoes.com/m/the_blood_of_wolves,100.0,94.0,
aquarium_of_the_dead_2021,https://www.rottentomatoes.com/m/aquarium_of_the_dead,,32.0,
late_fee_2009,https://www.rottentomatoes.com/m/late_fee,,16.0,
watch_if_you_dare_2018,https://www.rottentomatoes.com/m/watch_if_you_dare,,33.0,
lightning_bug_2004,https://www.rottentomatoes.com/m/lightning_bug,38.0,65.0,
swamp_shark_2011,https://www.rottentomatoes.com/m/swamp_shark,,15.0,
in_a_lonely_place_1950,https://www.rottentomatoes.com/m/in_a_lonely_place,96.0,88.0,"Led by extraordinary performances from Humphrey Bogart and Gloria Grahame, In a Lonely Place is a gripping noir of uncommon depth and maturity."
lord_of_the_vampires_2002,https://www.rottentomatoes.com/m/lord_of_the_vampires,,75.0,
devils_backbone_texas_2015,https://www.rottentomatoes.com/m/devils_backbone_texas,,8.0,
project_dorothy_2023,https://www.rottentomatoes.com/m/project_dorothy,57.0,86.0,
midnight_son_2011,https://www.rottentomatoes.com/m/midnight-son,95.0,58.0,
panic_room_2002,https://www.rottentomatoes.com/m/panic_room,76.0,64.0,"Elevated by David Fincher's directorial talent and Jodie Foster's performance, Panic Room is a well-crafted, above-average thriller."
drone_2014,https://www.rottentomatoes.com/m/drone,94.0,61.0,
atom_the_amazing_zombie_killer_2012,https://www.rottentomatoes.com/m/atom_the_amazing_zombie_killer,,71.0,
psychic_wars_1998,https://www.rottentomatoes.com/m/psychic_wars,,29.0,
john_and_the_hole_2021,https://www.rottentomatoes.com/m/john_and_the_hole,60.0,24.0,John and the Hole's enticingly unique premise and disquieting atmosphere are often at odds with a meandering story that prevents this thriller from fulfilling its creepy potential.
birdeater_2025,https://www.rottentomatoes.com/m/birdeater,74.0,,
the_perished_2019,https://www.rottentomatoes.com/m/the_perished,50.0,,
suitable_flesh_2023,https://www.rottentomatoes.com/m/suitable_flesh,84.0,61.0,"Campy and creepy, Suitable Flesh delivers visceral, '80s-inspired horror topped off by game performances from Barbara Crampton and Heather Graham."
marshmallow_2025,https://www.rottentomatoes.com/m/marshmallow,83.0,74.0,
small_town_folk_2007,https://www.rottentomatoes.com/m/small-town-folk,,21.0,
luz_2019,https://www.rottentomatoes.com/m/luz,88.0,53.0,"Luz takes a refreshingly unique approach to horror possession tropes, elevated by a chilly mood and minimalist scares."
monstroid_1979,https://www.rottentomatoes.com/m/monstroid,,12.0,
maverick_1994,https://www.rottentomatoes.com/m/maverick,67.0,71.0,"It isn't terribly deep, but it's witty and undeniably charming, and the cast is obviously having fun."
dont_let_him_in_2011,https://www.rottentomatoes.com/m/dont_let_him_in,,7.0,
nazar_2005,https://www.rottentomatoes.com/m/nazar,,12.0,
friday_night_2003,https://www.rottentomatoes.com/m/friday_night,79.0,62.0,"A dreamy, visually poetic film."
hiruko_the_goblin_1991,https://www.rottentomatoes.com/m/hiruko_the_goblin,,53.0,
heartbreakers_1984,https://www.rottentomatoes.com/m/heartbreakers,80.0,50.0,
dear_dead_delilah_1972,https://www.rottentomatoes.com/m/dear_dead_delilah,,50.0,
capture_kill_release_2016,https://www.rottentomatoes.com/m/capture_kill_release,,50.0,
shark_warning_2024,https://www.rottentomatoes.com/m/shark_warning,,14.0,
blood_sombrero_2016,https://www.rottentomatoes.com/m/blood_sombrero,,60.0,
the_house_by_the_cemetery_1984,https://www.rottentomatoes.com/m/the-house-by-the-cemetery,40.0,48.0,
monsters_of_california_2023,https://www.rottentomatoes.com/m/monsters_of_california,40.0,70.0,
thine_ears_shall_bleed_2023,https://www.rottentomatoes.com/m/thine_ears_shall_bleed,80.0,62.0,
the_time_of_their_lives_2017,https://www.rottentomatoes.com/m/the_time_of_their_lives,18.0,47.0,
waiting_2005,https://www.rottentomatoes.com/m/waiting,29.0,75.0,Waiting... is a gross-out comedy that is more gross than comic.
species_1995,https://www.rottentomatoes.com/m/species,42.0,32.0,"Species shows flashes of the potential to blend exploitation and sci-fi horror in ingenious ways, but is ultimately mainly interested in flashing star Natasha Henstridge's skin."
elviras_haunted_hills_2002,https://www.rottentomatoes.com/m/elviras_haunted_hills,71.0,46.0,
vincent_must_die_2025,https://www.rottentomatoes.com/m/vincent_must_die,93.0,,"Vincent Must Die's slow turn from absurd comedy to tense, horror-tinged drama is supported by smart storytelling and compelling work from Karim Leklou in the lead role."
the_severed_sun_2025,https://www.rottentomatoes.com/m/the_severed_sun,78.0,,
dr_giggles_1992,https://www.rottentomatoes.com/m/dr_giggles,23.0,42.0,Larry Drake's deranged performance as the titular doctor is just about all that distinguishes Dr. Giggles from its slasher brethren.
abigail_2019,https://www.rottentomatoes.com/m/abigail,,35.0,
manson_family_movies_1984,https://www.rottentomatoes.com/m/manson_family_movies,,70.0,
blind_beast_1969,https://www.rottentomatoes.com/m/blind_beast,100.0,80.0,
deadwood_park_2007,https://www.rottentomatoes.com/m/deadwood_park,,38.0,
badge_of_silence_maniac_cop_3_1992,https://www.rottentomatoes.com/m/maniac_cop_3_badge_of_silence,,15.0,
mind_over_murder_2005,https://www.rottentomatoes.com/m/mind-over-murder,,24.0,
gargantua_1998,https://www.rottentomatoes.com/m/gargantua,,21.0,
hands_of_the_ripper_1971,https://www.rottentomatoes.com/m/hands_of_the_ripper,88.0,48.0,
space_zombie_bingo_1993,https://www.rottentomatoes.com/m/space-zombie-bingo,,53.0,
lanterns_lane_2021,https://www.rottentomatoes.com/m/lanterns_lane,,6.0,
within_these_walls_2001,https://www.rottentomatoes.com/m/within_these_walls,,70.0,
the_girl_2001,https://www.rottentomatoes.com/m/the-girl,12.0,44.0,
vampires_anonymous_2003,https://www.rottentomatoes.com/m/vampires_anonymous,,57.0,
cold_skin_2018,https://www.rottentomatoes.com/m/cold_skin,50.0,55.0,"Cold Skin exerts a strong visual pull, even if all that icy atmosphere isn't a truly satisfying substitute for a story that dares to go somewhere different."
felidae_1994,https://www.rottentomatoes.com/m/felidae,,83.0,
disturbing_behavior_1998,https://www.rottentomatoes.com/m/disturbing_behavior,36.0,40.0,
vampire_in_vegas_2009,https://www.rottentomatoes.com/m/vampire-in-vegas,,27.0,
interview_with_the_vampire_1994,https://www.rottentomatoes.com/m/interview_with_the_vampire,66.0,86.0,"Despite lacking some of the book's subtler shadings, and suffering from some clumsy casting, Interview with a Vampire benefits from Neil Jordan's atmospheric direction and a surfeit of gothic thrills."
hotline_1982,https://www.rottentomatoes.com/m/hotline,,57.0,
the_key_2008,https://www.rottentomatoes.com/m/the_key,,14.0,
cram_2021,https://www.rottentomatoes.com/m/cram,100.0,,
tomie_forbidden_fruit_2002,https://www.rottentomatoes.com/m/tomie_forbidden_fruit,,38.0,
munjya_2024,https://www.rottentomatoes.com/m/munjya,56.0,60.0,
silent_night_bloody_night_the_homecoming_2014,https://www.rottentomatoes.com/m/silent_night_bloody_night_the_homecoming,,8.0,
plague_town_2008,https://www.rottentomatoes.com/m/plague_town,,19.0,
dead_doll_2004,https://www.rottentomatoes.com/m/dead_doll,,0.0,
useless_humans_2020,https://www.rottentomatoes.com/m/useless_humans,40.0,86.0,
drive_in_2000,https://www.rottentomatoes.com/m/drive_in,,6.0,
volumes_of_blood_2015,https://www.rottentomatoes.com/m/volumes_of_blood,,67.0,
the_atrocity_exhibition_2000,https://www.rottentomatoes.com/m/the_atrocity_exhibition,,64.0,
lisa_frankenstein_2024,https://www.rottentomatoes.com/m/lisa_frankenstein,52.0,82.0,"An affectionate callback to classic horror comedies of the '80s, Lisa Frankenstein can be fun in its own right despite not quite measuring up to the movies it imitates."
father_of_flies_2021,https://www.rottentomatoes.com/m/father_of_flies,80.0,13.0,
terrestrial_2025,https://www.rottentomatoes.com/m/terrestrial,75.0,,
blood_craft_2019,https://www.rottentomatoes.com/m/blood_craft,,50.0,
creature_unknown_2004,https://www.rottentomatoes.com/m/creature_unknown,,29.0,
last_shift_2014,https://www.rottentomatoes.com/m/last_shift,100.0,51.0,
revamped_2007,https://www.rottentomatoes.com/m/revamped,,27.0,
yarn_2016,https://www.rottentomatoes.com/m/yarn,78.0,39.0,
grind_1996,https://www.rottentomatoes.com/m/grind,,72.0,
oliver_1968,https://www.rottentomatoes.com/m/oliver,90.0,81.0,"Oliver! transforms Charles Dickens' muckraking novel into a jaunty musical Victorian fairytale, buoyed by Ron Moody's charming star turn and Onna White's rapturous choreography."
black_devil_doll_from_hell_1984,https://www.rottentomatoes.com/m/black-devil-doll-from-hell,,15.0,
