tconst,title,tmdb_id,primaryTitle,genres,averageRating,numVotes
tt6449502,Thám Tử Henry,380266,Tham Tu Hen-Ry,Comedy,,
tt6478480,The Mysterious Mr. Hyde,789473,Záhadný pan Hyde,"Horror,Mystery,Sci-Fi",7.1,23.0
tt6487566,Online Dating,1007610,,,8.2,21.0
tt6500980,Sarcomatous,1328097,,,1.6,35.0
tt6516314,Piercing,440444,Piercing,"Horror,Mystery,Thriller",5.5,9174.0
tt6516796,Night's Vampires,977034,Nella notte,Horror,5.0,10.0
tt6524570,Demons,633196,,,6.8,24.0
tt6544922,The Black Dog,1188057,,,,
tt6549858,I'm Being Followed,447021,,,5.5,11.0
tt6558120,About Family,671786,,,4.1,16.0
tt6562828,Crocodile Man 2,443151,Crocodile Man 2,"Fantasy,Horror",5.2,7.0
tt6574254,Little Bill's Peep Show,503407,,,,
tt6587396,I Am the Doorway,546782,,,7.3,39.0
tt6628228,Gogol. The Beginning,468988,Gogol. Nachalo,"Crime,Horror,Mystery",5.8,2272.0
tt6634822,Spy Eyes,548567,Spy Eyes,Horror,4.0,8.0
tt6668220,Stoker Hills,759426,Stoker Hills,"Crime,Horror,Mystery",4.2,3958.0
tt6695622,Jack O' Lantern,642085,,,3.8,22.0
tt6698964,Hager,460290,Hager,"Drama,Horror,Mystery",4.5,945.0
tt6713802,Neverknock,480405,Neverknock,"Horror,Thriller",4.7,1317.0
tt6736532,Garden of the Sleepwalkers,619523,,,7.3,43.0
tt6765496,Keitai Ura Site: Kuchisake-onna,451620,Keitai Ura Site: Kuchisake-onna,Horror,,
tt6765662,Senritsu Kaiki File Kowasugi! File 01: Operation Capture the Slit-Mouthed Woman,441408,,,6.1,485.0
tt6769098,Hen,727352,,,,
tt6772946,The Campus,517015,The Campus,"Fantasy,Horror,Mystery",3.2,2293.0
tt6777566,Tokyo Videos of Horror 4,243770,,,5.5,65.0
tt6780894,Zombie Fighters,460378,Zombie Fighters,"Comedy,Horror",4.0,117.0
tt6785752,Lillith,588236,Lillith,"Comedy,Horror",3.9,320.0
tt6791446,Rotten Love,470434,,,6.5,25.0
tt6795148,Non Nuotate In Quel Fiume 2: Lo Scontro Finale,477111,Non nuotate in quel fiume 2: Lo scontro finale,Action,4.6,24.0
tt6817296,Bigfoot Horror Camp,466587,Bigfoot Horror Camp,"Comedy,Horror",1.8,182.0
tt6830412,The Inhabitant,477187,The Inhabitant,Horror,5.3,1475.0
tt6832388,The Dark,463322,The Dark,"Drama,Fantasy,Horror",5.6,6682.0
tt6844138,Coven,646542,Coven,Horror,2.8,436.0
tt6856360,homer_b,476295,,,5.9,32.0
tt6861784,The Jester,693467,,,6.6,584.0
tt6865664,Resident Evil: The Final Chapter Retaliation Mode,1316760,,,5.8,14.0
tt6885804,The Follower,485217,The Follower,"Horror,Thriller",3.6,447.0
tt6888762,Surprise,797502,Surprise,"Horror,Mystery,Thriller",4.7,80.0
tt6889700,Intlo Deyyam Nakem Bhayam,433673,Intlo Dayyam Nakemi Bhayam,"Comedy,Horror",4.7,164.0
tt6893326,Drive-In Splatter House,480525,Drive-in Splatter House,Horror,4.3,33.0
tt6904432,4EVR,575451,,,8.4,6.0
tt6919912,The Strange Case of Dr. Jekyll and Mr. Hyde,1276472,The Strange Case of Dr. Jekyll and Mr. Hyde,Horror,6.7,33.0
tt6920106,Katre: Hainler Daima İçimizde,829317,Katre,Thriller,5.9,33.0
tt6927152,Rampant,537190,Rampant,"Action,Drama,History",6.3,5454.0
tt6953274,Haunted Dormitory: Marionette Teacher,507327,Haunted Dormitory - Marionette Teacher,Horror,3.7,39.0
tt7003964,Loquita,1542165,,,7.1,8.0
tt7018288,The Acid Sorcerer,575924,The Acid Sorcerer,Horror,3.5,122.0
tt7042798,The Overnight,982637,The Overnight,"Horror,Thriller",2.7,1324.0
tt7043070,Strange Events,476869,,,4.5,705.0
tt7058128,Red Tale,783088,,,,
tt7059352,Rose and Viktor: No Mercy,589384,Rose and Viktor: No Mercy,Action,4.4,87.0
tt7063588,99,1436419,,,,
tt7074664,Boiling Point,540027,,,,
tt7081402,Meathook Massacre III: First Hunt,557498,Meathook Massacre 3: First Hunt,Horror,4.6,46.0
tt7115840,Blondie,457781,,,7.2,27.0
tt7122414,He Lives in the Woods,509538,,,5.9,46.0
tt7127184,Useless Humans,723270,Useless Humans,"Adventure,Comedy,Horror",4.5,2554.0
tt7137874,Mandrake,838993,,,6.3,19.0
tt7140462,Deep Dish Apocalypse,643234,,,6.3,92.0
tt7142012,Forget Me Not,136956,Forget Me Not,"Drama,Horror",4.0,10.0
tt7153208,Smear,476796,,,5.2,99.0
tt7154284,Vlog Worthy,608797,Vlogworthy,Horror,3.2,151.0
tt7156846,Fugue,785125,,,6.6,10.0
tt7158090,Killing 7,636822,Killing 7,Thriller,,
tt7158904,Blood Myth,594314,Blood Myth,Horror,3.1,371.0
tt7183660,Bucket,1144423,,,,
tt7188742,Paisa Vasool,471331,Paisa Vasool,"Action,Comedy",4.2,975.0
tt7188978,Lifechanger,532645,Lifechanger,"Drama,Fantasy,Horror",5.4,3015.0
tt7202354,Satanic Meat Cleaver Massacre,554220,Satanic Meat Cleaver Massacre,Horror,2.7,708.0
tt7203520,Werewolf,500915,Werewolf,"Drama,Horror,War",6.0,1756.0
tt7211190,The Keys,505562,,,7.4,13.0
tt7216806,Last Sacrament,1583164,Last Sacrament,Horror,6.7,111.0
tt7216852,Torihada: The Movie 2,358287,Goose Bumps: The Movie 2,Horror,5.7,57.0
tt7230454,Big Dog,442732,,,6.6,10.0
tt7231814,One for the Road,1312208,,,6.2,20.0
tt7234694,The Last Ones,500348,The Last Ones,"Horror,Sci-Fi,Thriller",4.7,94.0
tt7243454,Axemas,585338,,,5.0,96.0
tt7259420,Treaters,484369,,,6.7,32.0
tt7260818,Book of Monsters,532649,Book of Monsters,"Action,Comedy,Horror",4.7,2459.0
tt7316576,30 Miles from Nowhere,564082,30 Miles from Nowhere,"Comedy,Horror,Mystery",4.2,2239.0
tt7322480,Penance,515425,,,,
tt7403840,Lost in the White,810807,,,6.5,19.0
tt7404868,Tokyo Vampire Hotel,582394,Tokyo Vampire Hotel,"Fantasy,Horror",5.9,619.0
tt7421176,Crave,479389,,,6.6,25.0
tt7429708,Pig,499153,Pig,"Comedy,Crime,Drama",6.0,2487.0
tt7433916,Cakeman,486069,,,5.4,40.0
tt7453280,Weevil,549078,Weevil,Horror,3.2,63.0
tt7504600,The Rage,508481,,,,
tt7520184,Swamp Zombies 2,528135,Swamp Zombies 2,"Action,Comedy,Horror",3.4,155.0
tt7521354,Til Death Do Us Part,860721,Til Death Do Us Part,"Horror,Music,Thriller",,
tt7529940,A Witch Drum,1340980,,,6.1,31.0
tt7549716,The Ticket,914091,,,7.2,7.0
tt7561432,Marta,525628,,,6.9,43.0
tt7565466,Fool Me Once,393894,,,6.9,41.0
tt7565826,Sandwitch,517415,,,7.5,56.0
tt7569226,Mass Hysteria,592973,Mass Hysteria,"Comedy,Horror",5.2,364.0
tt7575954,O.I.,550767,,,7.2,443.0
tt7607934,The Summerset Sisters,1317104,The Summerset Sisters,Horror,5.8,7.0
tt7611814,Child of the Sky,760508,,,5.9,19.0
tt7612290,Lebendig skalpiert,696428,Tot oder Lebendig,"Action,Drama,Horror",3.4,24.0
tt7640818,Space Vampire,860764,Space Vampire,"Drama,Fantasy,Horror",3.7,41.0
tt7657698,Run for Your Life,1425891,Run for Your Life,"Horror,Thriller",7.2,31.0
tt7676138,A Haunting on Dice Road: The Hell House,481702,A Haunting on Dice Road: The Hell House,Documentary,5.6,635.0
tt7704056,Anacondas - Mystery Solved,668591,Anacondas: Mystery Solved,Adventure,3.1,68.0
tt7731866,Yûreitô,1301569,Yûreitô,Drama,,
tt7737656,Blood Craft,574834,Blood Craft,"Horror,Thriller",3.2,308.0
tt7744940,Blood Tales,724492,Blood Tales,Horror,6.9,25.0
tt7771454,Hallowed Ground,608108,Hallowed Ground,"Drama,Horror,Mystery",3.1,1333.0
tt7784302,Death Cases,904687,Death Cases,"Documentary,Horror",1.8,43.0
tt7793340,Keep Me Company,630247,Keep Me Company,"Horror,Mystery,Thriller",5.9,68.0
tt7803474,The Weed Whacker,707621,,,,
tt7837130,Don't Go Into the Pool at Night,518695,,,,
tt7855776,The Lost Films of Bloody Nora,773909,,,7.1,18.0
tt7858616,Luz,498062,Luz,"Horror,Mystery,Thriller",5.4,3424.0
tt7917178,Caveat,744746,Caveat,"Horror,Mystery,Thriller",5.9,13549.0
tt7920138,Ghost Mask: Scar,532642,Ghost Mask: Scar,"Drama,Horror,Mystery",5.4,83.0
tt7933282,E-Demon,449454,E-Demon,"Drama,Fantasy,Horror",3.7,383.0
tt7963340,Expira,675006,Expire,"Crime,Drama,Horror",6.6,36.0
tt8022376,Black Full Moon,858287,Black Full Moon,Horror,4.2,21.0
tt8024724,The Fern Flower,904172,,,7.4,44.0
tt8030962,Seeing Green,627540,,,7.0,12.0
tt8031422,The Last Sharknado: It's About Time,523849,The Last Sharknado: It's About Time,"Action,Adventure,Comedy",3.6,5822.0
tt8079664,Howl,814891,Howl,Horror,2.4,166.0
tt8085330,Two Lovers,857422,Futari no koibito,\N,,
tt8098634,Be Uncertain,560379,,,7.6,15.0
tt8109470,The Unfamiliar,675490,The Unfamiliar,"Horror,Thriller",4.1,2542.0
tt8111030,Stomach,648171,Stomach,Horror,5.7,85.0
tt8112188,Videotheque,1160594,Videotheque,"Fantasy,Horror,Mystery",4.7,240.0
tt8112868,Shovel,1293299,,,6.0,7.0
tt8113950,Last American Horror Show,565762,Last American Horror Show,Horror,3.1,553.0
tt8129908,DEMON,671309,Demon,"Comedy,Horror",,
tt8130518,Dark Cloud,897424,Dark Cloud,"Horror,Sci-Fi,Thriller",3.8,4680.0
tt8142044,1st Summoning,583046,1st Summoning,Horror,3.5,1068.0
tt8173928,Fire Fighter,669239,Pendekar ilmu api,Action,,
tt8179024,Body Cam,513268,Body Cam,"Horror,Mystery,Thriller",5.3,8241.0
tt8184082,Conductor,564402,,,7.2,78.0
tt8191620,Ravage,637969,Ravage,"Horror,Thriller",5.0,2157.0
tt8192610,Campton Manor,1259417,Campton Manor,"Horror,Mystery,Thriller",3.4,288.0
tt8206940,Tales Beyond Madness,520235,Tales Beyond Madness,Horror,3.8,73.0
tt8245498,Bloody Nun,560038,Bloody Nun,Horror,1.4,148.0
tt8338494,The Curse of Willow Song,742254,The Curse of Willow Song,"Drama,Horror,Mystery",4.9,42.0
tt8343756,Roshdy Building,754347,Umarat Rushdi,"Comedy,Horror",,
tt8361028,Cam,521935,Cam,"Drama,Horror,Mystery",5.9,39572.0
tt8364728,Obsessio,677612,Obsessio,Thriller,3.9,368.0
tt8386446,Offering,521815,Offering,Horror,4.0,139.0
tt8396186,Amavas,568856,Amavas,"Horror,Thriller",2.9,427.0
tt8406750,Dogman's Rabies: Underdog,528769,Dogman's Rabies,"Crime,Horror,Thriller",5.7,240.0
tt8409222,DeadMe,899504,,,,
tt8418030,Shower Sharks,1318433,,,,
tt8425286,Murder House,747706,,,,
tt8426182,A Nun's Curse,636879,A Nun's Curse,Horror,2.7,538.0
tt8427562,The Vampire of Soho,645514,,,,
tt8427852,Night Mære,572688,,,5.3,16.0
tt8442670,3 AM: Part 3,552010,3 AM: Part 3,Horror,5.0,86.0
tt8466648,Killer High,555249,Killer High,"Action,Comedy,Horror",4.9,871.0
tt8488204,The Candlelight Witch,561088,,,6.5,18.0
tt8493638,A Psycho's Path,648819,A Psycho's Path,Horror,3.4,200.0
tt8518302,Dawn Breaks Behind the Eyes,528594,Dawn Breaks Behind the Eyes,"Action,Horror,Mystery",5.0,2243.0
tt8544346,What's Wrong with Mom?,549199,,,5.9,119.0
tt8544702,Actually Happened! Most Terrifying Psychic Phenomena. Psychic Research Team Report. Relived.,423554,Actually Happened! Most Terrifying Psychic Phenomena. Psychic Research Team Report. Relived.,Horror,5.9,53.0
tt8585482,Threshold,755798,,,,
tt8652856,Keep Dreaming,875426,,,,
tt8663516,Child's Play,533642,Child's Play,"Drama,Horror,Sci-Fi",5.7,60431.0
tt8672836,That which lingered,1062564,,,5.6,11.0
tt8694450,Red Sky at Night,1244781,,,7.7,25.0
tt8698956,Lupt,538126,Lupt,"Horror,Thriller",4.6,8319.0
tt8707564,Siren,746689,,,5.9,11.0
tt8707762,Showstopper,1427647,,,,
tt8713844,Haemophobia,800844,,,,
tt8717066,In a Foreign Town,775566,,,6.4,69.0
tt8723756,The Werewolf Game: Inferno,614919,Werewolf Game: Inferno,Horror,6.2,86.0
tt8760578,The Head,629554,The Head,"Comedy,Horror,Romance",6.5,38.0
tt8764448,A Haunting On Dice Road 2: Town of the Dead,485623,A Haunting on Dice Road 2: Town of the Dead,Documentary,5.9,227.0
tt8777022,Sijjin 5,546507,Siccin 5,Horror,5.0,2418.0
tt8797836,Overnight. Friday,860458,,,5.6,35.0
tt8834572,Bite,614890,,,,
tt8855888,Lady Belladonna's Tales From The Inferno,628959,Lady Belladonna's Tales From The Inferno,"Comedy,Horror",5.2,87.0
tt8863814,Harp Brothers,778211,,,,
tt8879398,Gwilliam's Tips For Turning Tricks Into Treats,547078,,,5.0,58.0
tt8883102,Destino das Sombras,566896,Destino das Sombras,Horror,,
tt8890656,Aventura Sangrienta,1151959,Aventura Sangrienta,Horror,,
tt8903238,8aam Number Veedu,1366182,8aam number veedu,Drama,6.9,16.0
tt8907932,Kuasha Jakhon,787806,Kuasha Jakhon,"Drama,Horror,Mystery",5.3,451.0
tt8919664,Unveiling The Horse Demon,918054,Unveiling: The Horse Demon,"Adventure,Fantasy,Horror",4.5,54.0
tt8923394,Casting,1084842,Casting,Horror,,
tt8933030,Georgie,606832,,,4.9,141.0
tt8944070,Creature from Cannibal Creek,584106,Creature from Cannibal Creek,Horror,2.5,171.0
tt8946214,Satan's Bite,572087,,,6.3,22.0
tt8947034,Edge of the Knife,539883,Edge of the Knife,"Drama,History",6.5,472.0
tt8961608,Bianca,1251604,,,,
tt8995218,Z,623520,Z,"Horror,Mystery,Thriller",5.5,7267.0
tt9001368,Uncle Otto's Truck,738509,,,,
tt9025650,Medicated,611141,Medicated,"Action,Horror,Mystery",5.5,28.0
tt9026524,Bliss,586586,Bliss,"Drama,Horror,Mystery",5.9,6399.0
tt9028662,Who Goes There,1033153,,,6.8,16.0
tt9044438,I Dare You to Open Your Eyes,558774,I Dare You to Open Your Eyes,"Drama,Horror",,
tt9053906,The Lingering,554476,The Lingering,Horror,4.7,247.0
tt9075656,Treehouse,580944,,,4.9,2709.0
tt9085008,Human Resources,858159,Human Resources,"Horror,Mystery,Thriller",4.0,1338.0
tt9099008,Pig,639538,,,6.6,99.0
tt9099982,Moth,738127,,,7.6,21.0
tt9109278,Vampz!,589812,Vampz!,"Comedy,Horror",2.9,153.0
tt9112182,The Unheard,1088619,The Unheard,"Drama,Horror,Mystery",4.6,853.0
tt9118804,The Special,728144,The Special,Horror,4.9,1618.0
tt9128998,Stalker,1315169,,,,
tt9142684,In His House,950910,,,,
tt9156804,Carcera,1477322,,,7.2,16.0
tt9191844,Fear PHarm,743022,Fear Pharm,"Comedy,Horror",4.6,1448.0
tt9197534,Hantu Siang,306769,Hantu Siang,"Comedy,Horror,Romance",7.7,13.0
tt9214766,The Box,551908,,,5.8,283.0
tt9222546,Continuance,558534,Continuance,"Comedy,Horror",4.3,17.0
tt9233842,Spooky Kitaro,603431,,,6.0,10.0
tt9286376,Pig Face,808340,,,4.6,14.0
tt9287936,Variant,604865,Variant,Sci-Fi,6.0,79.0
tt9293478,Housekreeping,1171870,,,9.6,8.0
tt9306392,The Rat,578753,,,4.6,148.0
tt9308460,School Spirit,604532,,,5.8,1887.0
tt9317156,Fused,787085,,,,
tt9318706,Elevator To Insanity,578982,Elevator to Insanity,"Horror,Mystery,Sci-Fi",2.6,28.0
tt9319896,Airaa,553889,Airaa,"Drama,Horror",4.7,867.0
tt9331776,Giantess Attack vs. Mecha Fembot,1035450,Giantess Attack vs. Mecha Fembot (2019),Comedy,4.3,148.0
tt9339936,Desert Shadows,962486,Desert Shadows,Horror,3.8,256.0
tt9372366,Influência,1033185,,,,
tt9378826,The Droving,694224,The Droving,"Crime,Mystery,Thriller",5.2,783.0
tt9383134,Crop Dust,756566,,,,
tt9403512,Blood of the Werewolf II: Wolves & Zombies,567584,,,,
tt9460872,The Getaway,618438,Call Heaven to Heaven,Thriller,5.6,18.0
tt9461104,Motel Acacia,625234,Motel Acacia,Horror,3.6,343.0
tt9465624,Blur,1099688,Blur,"Horror,Thriller",3.7,175.0
tt9471786,Tales of the Creeping Death,856517,Creatures of the Night,"Horror,Sci-Fi",5.1,99.0
tt9472334,Malum,1094403,Malum,"Drama,Horror,Mystery",5.0,7493.0
tt9494300,Otlum,570627,Otlum,Horror,2.8,46.0
tt9500358,Confessions of a Teenage Satanist,1186332,Confessions of a Teenage Satanist,Horror,5.7,28.0
tt9589720,You've Been Bad,572765,,,,
tt9598594,Three Letters: Oblation,591388,Üç Harfliler: Adak,"Horror,Thriller",4.8,1487.0
tt9609716,House of the Invisibles,360609,House of the Invisibles,Horror,4.6,10.0
tt9612368,An English Haunting,643791,An English Haunting,Horror,4.3,859.0
tt9613538,Mad House: A Paranormal Documentary,604012,Mad House: A Paranormal Documentary,Documentary,4.4,96.0
tt9619984,Bonikka,1359104,Bonikka,"Drama,Horror",,
tt9625654,A Night at the Table,769021,,,6.3,21.0
tt9638192,After Midnight,582368,,,3.8,38.0
tt9641206,Auopssessed,586279,,,,
tt9643330,Corpse Hunter,419850,Pemburu Mayat,"Horror,Mystery,Thriller",5.3,122.0
tt9652888,Along Came the Devil II,610743,Along Came the Devil 2,"Horror,Thriller",4.3,818.0
tt9654108,The Scary House,735595,The Scary House,"Drama,Horror,Mystery",5.4,4454.0
tt9680092,Prema Katha Chitram 2,593018,Prema Katha Chithram 2,"Drama,Horror",4.5,63.0
tt9698604,Satanism Unmasked Part 2,880832,,,,
tt9700840,"Frankenstein Meets John ""Pain' Fakey""",1366166,,,,
tt9720514,Bos/Taurus,1516875,,,,
tt9741362,A Stranger Among The Living,645513,A Stranger Among the Living,"Drama,Horror,Thriller",3.8,280.0
tt9741526,Reunion,719033,Reunion,"Horror,Mystery,Thriller",4.4,832.0
tt9760554,A Hell to Pay,638718,,,8.6,9.0
tt9765398,Welcome to Japan,767238,Welcome to Japan,Action,,
tt9765760,Deathboard,761260,Deathboard,Horror,4.8,26.0
tt9770140,"Montana, GA",622346,,,6.1,19.0
tt9799992,Inhuman Kiss,587488,Sang Krasue,"Drama,Horror,Romance",6.4,2420.0
tt9815072,Pontianak Menjerit,249087,Pontianak Menjerit,"Comedy,Horror,Mystery",6.8,13.0
tt9866700,Paranormal Investigation,585997,Paranormal Investigation,"Horror,Thriller",3.7,1867.0
tt9869668,The Final Ride,588080,The Final Ride,"Comedy,Horror",5.2,96.0
tt9881678,Chapter X,1187025,Chapter X,"Drama,Fantasy,Horror",3.3,85.0
tt9883706,"I, Adonis",773789,,,7.2,91.0
tt9893824,Bright Hill Road,744168,Bright Hill Road,Horror,4.5,388.0
tt9909602,The Desecrated,632973,,,6.7,23.0
tt0000413,The Treasures of Satan,108278,,,5.5,574.0
tt0000883,The Grey Dame,297445,,,4.8,18.0
tt0002130,Dante's Inferno,70512,Dante's Inferno,"Adventure,Drama,Fantasy",7.1,4109.0
tt0002349,The Mask of Horror,538818,,,5.9,28.0
tt0003441,A Terrible Revenge,1341660,The Terrible Vengeance,\N,6.0,22.0
tt0004013,The Ghost Breaker,864142,The Ghost Breaker,"Adventure,Horror",4.5,55.0
tt0004573,A Strange Case,443538,Sein eigner Mörder,Horror,5.6,21.0
tt0006238,The Afterlife Wanderer,719279,Zhenshchina vampir,Horror,7.3,44.0
tt0010323,The Cabinet of Dr. Caligari,234,The Cabinet of Dr. Caligari,"Horror,Mystery,Thriller",8.0,76136.0
tt0010559,The Plague in Florence,285797,Pest in Florenz,"Drama,History,Horror",6.5,294.0
tt0014160,Itching Palms,1638985,Itching Palms,"Comedy,Crime",5.2,18.0
tt0016593,Alice's Mysterious Mystery,40788,,,5.4,323.0
tt0019130,The Man Who Laughs,27517,The Man Who Laughs,"Drama,Horror,Mystery",7.6,9195.0
tt0020004,Seven Footprints to Satan,27500,Seven Footprints to Satan,"Comedy,Crime,Drama",6.6,593.0
tt0022827,Doctor X,3574,Doctor X,"Comedy,Crime,Horror",6.4,4809.0
tt0023572,Thark,482503,Thark,"Comedy,Horror",5.7,23.0
tt0025227,The Hearts of Age,48443,,,5.4,1337.0
tt0026262,Dante's Inferno,164687,Dante's Inferno,"Drama,Romance",6.6,1026.0
tt0026819,One Frightened Night,29324,One Frightened Night,"Comedy,Horror,Mystery",6.0,523.0
tt0028200,The Rogues' Tavern,49810,The Rogues' Tavern,"Horror,Mystery",5.2,647.0
tt0028478,The Walking Dead,27115,The Walking Dead,"Crime,Drama,Horror",6.6,3612.0
tt0031289,The Face at the Window,41022,The Face at the Window,"Drama,Horror",5.9,947.0
tt0031506,Jeepers Creepers,205254,,,6.6,340.0
tt0031851,The Return of Doctor X,3575,The Return of Doctor X,"Drama,Horror,Mystery",5.7,2918.0
tt0032520,The Ghost Breakers,14605,The Ghost Breakers,"Comedy,Horror,Mystery",7.0,4554.0
tt0035031,Man With Two Lives,126594,Man with Two Lives,"Horror,Thriller",5.1,367.0
tt0036931,House of Frankenstein,3103,House of Frankenstein,"Fantasy,Horror,Sci-Fi",6.2,8649.0
tt0037440,Voodoo Devil Drums,1265841,,,4.3,11.0
tt0037580,The House Is Empty,405690,The House Is Empty,"Drama,Horror",5.7,58.0
tt0038402,The Catman of Paris,101013,The Catman of Paris,"Fantasy,Horror,Mystery",5.4,503.0
tt0041094,The Adventures of Ichabod and Mr. Toad,13465,The Adventures of Ichabod and Mr. Toad,"Animation,Comedy,Family",6.8,20151.0
tt0041691,The Rainbow Man,300143,Nijiotoko,"Action,Fantasy,Horror",5.6,122.0
tt0043647,The Man Without a Face,210653,El hombre sin rostro,"Drama,Horror,Mystery",6.7,241.0
tt0043794,The Medium,194290,The Medium,"Drama,Music",6.3,216.0
tt0047579,Three Cases of Murder,45577,Three Cases of Murder,"Crime,Drama,Fantasy",6.5,1287.0
tt0048696,Tarantula,9077,Tarantula,"Horror,Sci-Fi",6.4,11892.0
tt0049272,Gorilla,330163,Gorilla Safari,Adventure,5.0,38.0
tt0049481,The Mark of Satan,364821,La marca de Satanás,"Action,Adventure,Drama",4.9,44.0
tt0049646,The Quatermass Xperiment,24580,The Quatermass Xperiment,"Horror,Sci-Fi",6.6,8392.0
tt0050294,The Deadly Mantis,43715,The Deadly Mantis,"Family,Horror,Sci-Fi",5.2,4545.0
tt0051134,The Unearthly,31393,The Unearthly,"Horror,Sci-Fi",3.4,2017.0
tt0051380,Attack of the 50 Foot Woman,18724,Attack of the 50 Foot Woman,"Drama,Horror,Sci-Fi",5.1,7078.0
tt0051381,Attack of the Puppet People,44585,Attack of the Puppet People,"Horror,Sci-Fi",5.2,3117.0
tt0051746,How to Make a Monster,116327,How to Make a Monster,"Horror,Sci-Fi",5.6,1709.0
tt0051850,The Legend of Sleepy Hollow,43650,,,7.7,6425.0
tt0052611,The Giant Behemoth,43093,The Giant Behemoth,"Horror,Sci-Fi",5.7,3325.0
tt0052784,The Skeleton of Mrs. Morales,118007,Skeleton of Mrs. Morales,"Comedy,Crime,Drama",7.7,2614.0
tt0053719,The City of the Dead,39890,Horror Hotel,"Horror,Mystery,Thriller",6.7,9715.0
tt0053758,The Secret of the Telegian,116387,The Secret of the Telegian,"Horror,Sci-Fi",6.1,346.0
tt0053952,The House in Marsh Road,119207,The House in Marsh Road,"Horror,Thriller",6.1,829.0
tt0054099,Mill of the Stone Women,43036,Mill of the Stone Women,"Horror,Sci-Fi",6.5,2444.0
tt0054148,"Orlak, the Hell of Frankenstein",3413,The Hell of Frankenstein,"Drama,Horror,Mystery",5.9,108.0
tt0054240,Orgy of the Dead,47615,Orgy of the Dead,"Fantasy,Horror",3.0,3651.0
tt0054416,The Two Faces of Dr. Jekyll,3025,The Two Faces of Dr. Jekyll,Horror,6.3,3865.0
tt0054626,The Anatomist,344534,The Anatomist,"Drama,Horror",5.4,121.0
tt0054673,The Beast of Yucca Flats,22727,The Beast of Yucca Flats,"Horror,Sci-Fi",2.0,10702.0
tt0054730,House of the Frights,366795,House of the Frights,"Comedy,Horror,Thriller",4.8,27.0
tt0055058,Konga,43023,Konga,"Horror,Sci-Fi,Thriller",4.5,2359.0
tt0055294,The Phantom Planet,27717,The Phantom Planet,"Action,Adventure,Sci-Fi",3.9,3645.0
tt0056528,The Slaughter of the Vampires,81841,Curse of the Blood Ghouls,Horror,5.1,710.0
tt0056576,The Damned,71701,The Damned,"Drama,Horror,Romance",6.6,4632.0
tt0057603,Black Sabbath,28043,Black Sabbath,Horror,7.0,15871.0
tt0058405,Nightmare,64524,Nightmare,"Mystery,Thriller",6.7,3021.0
tt0058484,Pontianak Gua Musang,245087,Pontianak gua musang,Horror,5.9,24.0
tt0059199,Frankenstein Meets the Space Monster,3166,Frankenstein Meets the Spacemonster,"Horror,Sci-Fi",3.8,2254.0
tt0059297,I Saw What You Did,28295,I Saw What You Did,"Crime,Horror,Thriller",6.2,3777.0
tt0059392,The Sweet Sound of Death,224473,La llamada,"Drama,Horror,Romance",6.4,274.0
tt0060127,Aroused,126008,Aroused,"Horror,Thriller",5.9,239.0
tt0060228,Chamber of Horrors,52840,Chamber of Horrors,"Crime,Horror,Thriller",6.0,1635.0
